time	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	knee_angle_r_beta	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	knee_angle_l_beta	ankle_angle_l	subtalar_angle_l	mtp_angle_l	L5_S1_Flex_Ext	L5_S1_Lat_Bending	L5_S1_axial_rotation	L4_L5_Flex_Ext	L4_L5_Lat_Bending	L4_L5_axial_rotation	L3_L4_Flex_Ext	L3_L4_Lat_Bending	L3_L4_axial_rotation	L2_L3_Flex_Ext	L2_L3_Lat_Bending	L2_L3_axial_rotation	L1_L2_Flex_Ext	L1_L2_Lat_Bending	L1_L2_axial_rotation	L1_T12_Flex_Ext	L1_T12_Lat_Bending	L1_T12_axial_rotation	Abs_r3	Abs_r2	Abs_r1	Abs_t1	Abs_t2	neck_flexion	neck_bending	neck_rotation	arm_flex_r	arm_add_r	arm_rot_r	elbow_flex_r	pro_sup_r	wrist_flex_r	wrist_dev_r	arm_flex_l	arm_add_l	arm_rot_l	elbow_flex_l	pro_sup_l	wrist_flex_l	wrist_dev_l
0.7241379	-101.75270135	7.79644677	165.19599101	4.9062121	-0.06488421	-1.04011666	-13.75075972	29.94256556	11.40633556	60.40378501	1.05424493	153.69609244	-8.0235317	0	-12.94817046	-23.82959587	-17.76660006	63.45066357	1.10742299	33.66287563	-14.23814831	0	-12.08850017	-0.88350369	-3.9986286	-22.44955366	-1.17505991	-4.24854288	-19.86019693	-2.14815088	-4.24854288	-13.81594684	-2.14815088	-3.49880002	-11.22538126	-1.80164073	-3.24888574	-6.907369	-1.36854722	-2.99897145	-86.34694785	-9.99437047	-22.23917267	0	0	-28.43188221	65.59665015	-44.91075561	41.79955599	-56.91346621	-86.23319608	122.98649468	70.51067466	0	4.99485328	25.58833784	-23.48902518	188.19157975	149.97625741	53.90451366	0	4.99485328
0.7586207	-101.55299612	6.82905605	165.18014298	4.90920013	-0.05854503	-1.04282952	-13.53059639	29.94605844	13.2744406	60.60818009	1.0578123	154.9829657	-6.26609134	0	-12.68916098	-23.38784637	-19.13285767	63.27195339	1.10430391	33.50147266	-14.49214073	0	-11.9584632	-0.94466766	-4.06360017	-22.208062	-1.25640799	-4.31757518	-19.64655919	-2.29686495	-4.31757518	-13.66732759	-2.29686495	-3.55565015	-11.10462893	-1.92636629	-3.30167514	-6.83306587	-1.46329021	-3.04770013	-85.41810678	-10.68626951	-22.60052506	0	0	-28.43041758	65.68849153	-44.90983742	40.06041132	-56.16023831	-87.35546375	124.07361828	69.95279712	0	4.99507654	25.76328988	-23.37613811	188.90867795	149.97626383	53.91816601	0	4.99507654
0.7931034	-101.49906617	6.33564213	165.1978996	4.91489072	-0.05277144	-1.04499404	-13.60687867	29.94765782	14.37229516	60.33962159	1.05312507	155.60702017	-5.43557691	0	-12.56974782	-22.92886723	-19.44527987	63.21645882	1.10333535	32.68306501	-15.29056655	0	-11.90606382	-0.94389642	-4.02330465	-22.11075112	-1.25538224	-4.2747612	-19.56047225	-2.29498975	-4.2747612	-13.60744034	-2.29498975	-3.52039157	-11.05597086	-1.92479358	-3.26893503	-6.80312487	-1.46209555	-3.01747849	-85.04382326	-10.67754506	-22.3764135	0	0	-28.43423357	66.02802158	-44.90951446	38.19101577	-56.15554357	-88.89149069	124.74511996	69.44074734	0	4.99525872	26.61876652	-22.67300515	189.66142336	149.9763065	54.0201387	0	4.99525872
0.8275862	-101.28704799	5.90294344	164.58047904	4.91787471	-0.05026165	-1.04876629	-13.55059499	29.95026589	15.93438478	60.49404626	1.05582029	156.39600925	-4.57919807	0	-12.59960142	-22.28752588	-19.90788612	63.10054089	1.1013122	32.48955843	-15.58380847	0	-11.83197609	-0.99991289	-3.93401175	-21.97316281	-1.32988415	-4.17988749	-19.43875353	-2.43118821	-4.17988749	-13.52276548	-2.43118821	-3.44226029	-10.987173	-2.03902237	-3.19638455	-6.76079114	-1.54886507	-2.95050882	-84.51462205	-11.31121464	-21.87979318	0	0	-28.44152148	66.63281778	-44.90910362	36.51540493	-56.08200731	-90.29136509	125.39028424	68.88675003	0	4.99549351	27.12085646	-22.35475543	189.73746808	149.97674609	54.01338326	0	4.99549351
0.862069	-100.9792207	5.98947075	164.2315909	4.91701276	-0.04959419	-1.04871205	-13.20144384	29.95244116	15.94196993	60.8589461	1.06218899	156.41029191	-4.93920334	0	-12.62846607	-22.42976288	-20.45110529	62.92642388	1.09827328	33.56318394	-14.92521546	0	-11.79598783	-1.02092501	-3.90127386	-21.90632899	-1.35783026	-4.14510347	-19.3796284	-2.48227706	-4.14510347	-13.48163449	-2.48227706	-3.41361463	-10.9537543	-2.08187027	-3.16978501	-6.74022744	-1.58141284	-2.92595539	-84.25756144	-11.54890786	-21.69771481	0	0	-28.44827407	67.04299618	-44.90944162	36.56775381	-55.73440859	-90.21011808	125.96358115	68.71041903	0	4.99557461	26.72615792	-22.90182216	186.98048987	149.97805342	53.58598355	0	4.99557461
0.8965517	-100.92459588	7.10017592	164.70815244	4.91439135	-0.04956879	-1.04095835	-13.03423442	29.95109054	13.1870526	60.71418962	1.05966251	154.69569492	-7.49894669	0	-12.82567447	-23.72292987	-20.30999161	62.67250486	1.09384156	34.61638164	-14.10491929	0	-11.90046493	-0.92970765	-3.93745037	-22.10035343	-1.23651118	-4.18354101	-19.55127384	-2.26049119	-4.18354101	-13.60104137	-2.26049119	-3.44526907	-11.05077174	-1.89585985	-3.19917842	-6.79992566	-1.44011716	-2.95308777	-85.00383097	-10.51703893	-21.8989177	0	0	-28.45133577	67.16030307	-44.91018122	39.11235448	-54.99904137	-88.08113861	126.14851986	68.04622144	0	4.99585907	25.63919548	-23.67263871	181.55483197	149.97955071	53.00671398	0	4.99585907
0.9310345	-100.96657604	7.75922126	164.9982335	4.90730905	-0.05177983	-1.03239848	-12.97998841	29.94949262	11.62628582	60.61106982	1.05786273	153.68977571	-8.85184098	0	-12.67471526	-24.16259075	-19.21678661	62.69321707	1.09420306	34.09872328	-14.457174	0	-11.97341931	-0.90317694	-4.02168262	-22.23583699	-1.20122533	-4.27303778	-19.67113058	-2.19598442	-4.27303778	-13.68442092	-2.19598442	-3.51897229	-11.11851717	-1.84175842	-3.26761713	-6.84161179	-1.39902108	-3.01626196	-85.52493676	-10.2169182	-22.3673922	0	0	-28.45431281	67.4284385	-44.91063684	40.94596755	-53.62776515	-86.59174708	126.28696818	67.7896509	0	4.99596759	24.60367006	-24.40880624	176.68115376	149.98041718	52.50805333	0	4.99596759
0.9655172	-100.68482652	7.57532454	164.96220985	4.89702961	-0.05503238	-1.02711608	-12.43893302	29.94907242	11.6919209	60.9737862	1.06419333	153.97826917	-8.58673874	0	-11.7983209	-23.79632762	-18.29299719	63.4744594	1.10783831	32.84016369	-15.48408264	0	-11.90062358	-0.92524761	-4.06255944	-22.10064804	-1.23057932	-4.31646941	-19.55153447	-2.24964704	-4.31646941	-13.60122268	-2.24964704	-3.55473951	-11.05091905	-1.88676493	-3.30082955	-6.80001631	-1.43320855	-3.04691958	-85.00496414	-10.46658601	-22.59473685	0	0	-28.45279543	67.20647192	-44.91027657	40.62513544	-52.56464253	-86.79803432	126.49185698	67.28703538	0	4.99613933	24.69932827	-24.62632452	174.25210754	149.98044838	52.42237509	0	4.99613933
1	-100.20582269	6.55125539	164.44818164	4.89299388	-0.05548478	-1.03077706	-11.93149717	29.95183011	13.99639441	61.43231868	1.07219623	155.63576722	-6.39244351	0	-11.01256256	-22.64764852	-18.5166693	63.95964066	1.11630632	31.56417401	-17.0136234	0	-11.70838536	-1.03677616	-4.05395688	-21.74364246	-1.37891229	-4.30732918	-19.23570631	-2.52081755	-4.30732918	-13.38151363	-2.52081755	-3.54721227	-10.87240665	-2.11419394	-3.29383996	-6.6901714	-1.60596627	-3.04046766	-83.63182581	-11.72821927	-22.54689196	0	0	-28.44751431	67.12013739	-44.9091244	38.57298071	-51.26008603	-88.43191765	127.08182966	66.88519015	0	4.99630446	25.5555145	-24.80231173	174.86274371	149.97989721	53.14268136	0	4.99630446
1.0344828	-99.86515166	5.9739074	164.18128791	4.90033863	-0.05113985	-1.03827656	-11.86317365	29.95245431	15.52303014	61.44520556	1.07242115	156.56467384	-5.1845329	0	-10.88511461	-21.96957061	-18.90520041	63.65825478	1.11104614	30.91392465	-17.89092559	0	-11.58746727	-1.10260801	-3.9863162	-21.51908546	-1.46646866	-4.23546096	-19.03704998	-2.68088113	-4.23546096	-13.24331634	-2.68088113	-3.48802667	-10.76012211	-2.24843826	-3.23888191	-6.6210788	-1.70793981	-2.98973715	-82.76811995	-12.47292238	-22.17069479	0	0	-28.4395485	66.70149835	-44.90860871	36.96956101	-49.88653758	-89.81205136	127.90538153	66.48890116	0	4.99647089	26.48032465	-24.81226911	176.83990705	149.97899979	53.63996846	0	4.99647089
1.0689655	-99.84159571	5.91599872	164.23906684	4.90953141	-0.04624982	-1.04274289	-12.08542475	29.95242385	15.91230501	61.35992237	1.07093267	156.94317003	-5.20234322	0	-11.08752399	-21.54721396	-18.20988916	63.05988089	1.10060255	30.5297659	-18.25119924	0	-11.57217832	-1.12760857	-3.94158475	-21.49069236	-1.4997194	-4.18793379	-19.01193177	-2.74166748	-4.18793379	-13.22584261	-2.74166748	-3.44888665	-10.74592479	-2.29941939	-3.20253761	-6.61234269	-1.74666567	-2.95618856	-82.65891255	-12.75573366	-21.92191188	0	0	-28.43451508	66.25576408	-44.90840666	36.47808359	-48.43964903	-90.362674	128.88821708	66.13062607	0	4.99661187	26.96123114	-24.57940976	179.18795018	149.97824011	53.92279399	0	4.99661187
1.1034483	-100.030898	6.14856489	164.3256036	4.90987323	-0.04553478	-1.04025408	-12.24466139	29.95330709	15.66138382	61.63499271	1.07573356	157.37834483	-5.78444374	0	-11.35526916	-21.5731277	-17.67933514	62.88215557	1.09750066	30.63113578	-17.73940757	0	-11.61097442	-1.15368235	-3.94644563	-21.56274059	-1.53439753	-4.19309849	-19.07566987	-2.80506327	-4.19309849	-13.27018266	-2.80506327	-3.45313993	-10.78195084	-2.35258905	-3.20648708	-6.63451078	-1.78705396	-2.95983423	-82.93602917	-13.0506855	-21.94894669	0	0	-28.43400511	66.29351222	-44.9081828	36.97508546	-46.96394889	-90.08435221	129.68106097	65.99608938	0	4.99666643	27.00350527	-24.47253141	179.93363977	149.97798855	53.98494437	0	4.99666643
1.137931	-100.34913665	6.67016515	164.42845635	4.90476813	-0.04764434	-1.03336819	-12.31860053	29.95500559	14.74759723	62.17428	1.0851459	157.58921764	-6.92590869	0	-11.61017809	-22.33504162	-18.20867967	63.51445335	1.10853633	30.75538775	-16.82176865	0	-11.69496359	-1.16619902	-3.9516911	-21.71871689	-1.5510447	-4.19867179	-19.21365569	-2.8354963	-4.19867179	-13.36617389	-2.8354963	-3.45772971	-10.85994319	-2.37811304	-3.21074902	-6.6825022	-1.80644228	-2.96376832	-83.53595546	-13.19227656	-21.97812038	0	0	-28.43200193	66.1432261	-44.9085922	37.94656597	-45.96025519	-89.45670244	129.86465402	65.69590492	0	4.99678941	26.98615511	-24.90409833	177.91246202	149.97831602	53.74312259	0	4.99678941
1.1724138	-100.47709401	7.72272475	164.85987692	4.90578714	-0.04764797	-1.02709713	-12.13009526	29.9546647	12.38006573	62.64429554	1.09334921	156.77088439	-9.36024697	0	-11.32643842	-23.8274415	-18.62155154	65.10634474	1.13632008	29.61859946	-17.15368596	0	-11.82229655	-1.08226626	-3.8725425	-21.95518692	-1.43941413	-4.11457641	-19.422851	-2.63142219	-4.11457641	-13.51170273	-2.63142219	-3.38847469	-10.97818458	-2.20695736	-3.14644078	-6.75526025	-1.67643044	-2.90440688	-84.44548203	-12.24281241	-21.53791964	0	0	-28.43083841	65.89995676	-44.90990681	38.96593142	-45.9496086	-88.93845218	129.43640561	65.41601445	0	4.99690073	27.39987777	-25.62239254	172.90586811	149.97901727	53.40052382	0	4.99690073
1.2068966	-100.09727801	9.50771281	165.67618717	4.91669242	-0.04346344	-1.0243082	-11.56414367	29.94891483	8.08173412	63.00473782	1.09964012	154.20527659	-13.86016956	0	-10.39104507	-25.97549935	-17.99193474	67.09107779	1.17096021	27.85759107	-18.48443033	0	-11.95287322	-0.8473515	-3.58550273	-22.19768085	-1.12697749	-3.80959665	-19.63737541	-2.06025043	-3.80959665	-13.6609388	-2.06025043	-3.13731489	-11.09943807	-1.72791917	-2.91322097	-6.82987176	-1.31254747	-2.68912705	-85.3781781	-9.5854096	-19.94149055	0	0	-28.42936861	65.39507566	-44.9123694	39.16324692	-47.07164754	-89.24983312	128.59087437	64.88151376	0	4.9970815	28.70952234	-25.81172245	166.17316832	149.9796076	53.50037782	0	4.9970815
1.2413793	-99.6259317	11.16112124	166.55305417	4.93018352	-0.03783818	-1.02534717	-11.21051276	29.94363257	4.33921236	63.32226755	1.10518206	151.80211855	-17.67031151	0	-9.56770737	-27.95515128	-17.18785652	68.61469985	1.19755243	27.10419255	-18.93142335	0	-12.03485032	-0.6021893	-3.21995533	-22.34992053	-0.80091176	-3.42120254	-19.77205559	-1.46416306	-3.42120254	-13.75463043	-1.46416306	-2.81746092	-11.17556201	-1.22798441	-2.61621371	-6.87671347	-0.93279122	-2.4149665	-85.96373235	-6.81208576	-17.90842557	0	0	-28.42975163	65.09943271	-44.91413042	38.17994971	-48.17445929	-90.56429194	127.69311463	64.35855652	0	4.99721445	30.56398041	-25.75108756	160.18562894	149.97958888	53.59699358	0	4.99721445
1.2758621	-99.59811621	12.27692513	167.60478683	4.93784228	-0.03480316	-1.02517835	-11.34231558	29.94419475	1.95354462	63.6222655	1.11041801	150.86423139	-19.25411576	0	-9.1820228	-29.51294232	-16.82222973	69.74061992	1.21720344	27.53826221	-18.60132459	0	-12.11650064	-0.40930803	-2.95761143	-22.50155334	-0.54437969	-3.14246214	-19.9061989	-0.99519155	-3.14246214	-13.84794858	-0.99519155	-2.58791	-11.25138249	-0.83466094	-2.40305928	-6.92336847	-0.63401814	-2.21820857	-86.54695241	-4.63017434	-16.44934747	0	0	-28.42739077	64.67858447	-44.91556841	36.73242721	-48.92942996	-92.17085861	127.12562628	63.93334445	0	4.99730043	32.40783906	-25.63291474	157.23901715	149.97903381	53.81980806	0	4.99730043
1.3103448	-100.00287568	13.34048663	168.81513132	4.93849899	-0.03493312	-1.02013785	-11.87480491	29.94804409	-0.10379616	63.86498631	1.11465429	150.32710478	-19.65837619	0	-9.17626793	-31.1974726	-16.94762937	70.87331184	1.23697264	28.88276892	-17.58374048	0	-12.24794341	-0.22828575	-2.79892042	-22.74565571	-0.30362005	-2.97385294	-20.12214623	-0.55505398	-2.97385294	-13.99817452	-0.55505398	-2.44905536	-11.37344025	-0.46552031	-2.27412284	-6.99847487	-0.35361463	-2.09919031	-87.48583499	-2.58241409	-15.56675568	0	0	-28.42214932	64.0348079	-44.91706907	36.07773236	-49.73938534	-93.03341399	126.80096287	63.65268626	0	4.99736214	33.68385698	-25.5551535	155.1892257	149.9784956	54.00768667	0	4.99736214
1.3448276	-100.472775	14.5535751	169.92365895	4.93595656	-0.03646937	-1.01187301	-12.46708883	29.95049206	-2.19746588	64.1246952	1.11918706	149.57538776	-19.801547	0	-9.16520743	-32.88839127	-16.94233463	72.07076348	1.25787212	30.07101917	-16.98714776	0	-12.39458698	-0.0431079	-2.63802416	-23.01798749	-0.0573335	-2.80290067	-20.36306695	-0.10481254	-2.80290067	-14.16577346	-0.10481254	-2.30827114	-11.50961347	-0.08790562	-2.14339463	-7.082267	-0.06677413	-1.97851812	-88.53329536	-0.48764515	-14.67189895	0	0	-28.41692219	63.44103273	-44.91874255	35.96286498	-50.86329609	-93.43043672	126.20419975	63.39788658	0	4.99744176	34.52238799	-25.77721785	150.99200395	149.97813264	54.13643219	0	4.99744176
1.3793103	-100.78289521	15.64134565	170.72105292	4.93233456	-0.03878255	-1.00448108	-12.79640233	29.95116144	-3.78405885	64.84212787	1.13170863	149.36819583	-19.85932363	0	-9.08682615	-34.20124171	-16.709471	73.14937515	1.27669744	31.24699292	-16.56932568	0	-12.50008807	0.11738877	-2.45618938	-23.21391355	0.15612706	-2.60970121	-20.53639469	0.28541906	-2.60970121	-14.28635065	0.28541906	-2.1491657	-11.60758178	0.23937918	-1.99565387	-7.14255032	0.18183521	-1.84214203	-89.28687905	1.32792525	-13.66058845	0	0	-28.41443196	63.09553304	-44.9199017	35.70315973	-52.19624925	-93.91439242	125.5186966	63.24501238	0	4.99751696	35.18468506	-26.08926888	145.93274757	149.97761462	54.22498715	0	4.99751696
1.4137931	-100.69468389	16.3184606	171.08154342	4.92933847	-0.04135787	-1.00247555	-12.64280271	29.95066943	-4.45849137	66.06771785	1.15309921	150.19844088	-19.88798293	0	-9.00859134	-35.01101766	-16.63169839	73.87784014	1.28941155	33.28723215	-15.34078787	0	-12.51573898	0.21606348	-2.33256744	-23.24297886	0.28736443	-2.47835291	-20.56210757	0.52533674	-2.47835291	-14.30423808	0.52533674	-2.04099651	-11.62211522	0.44059664	-1.89521105	-7.15149325	0.33468233	-1.74942558	-89.39867197	2.44415327	-12.97304033	0	0	-28.41422852	63.03497292	-44.92000595	35.43713222	-52.87600209	-94.22749325	125.37965934	63.19669415	0	4.99758397	35.31894021	-26.48500502	141.48563188	149.97707324	54.35007927	0	4.99758397
1.4482759	-100.24264964	16.85689556	171.23727343	4.93243732	-0.04129458	-1.00677378	-12.38695621	29.94859553	-4.91792279	66.83348259	1.16646432	150.86471198	-19.90665226	0	-8.93054288	-35.77689246	-16.79901834	74.28670443	1.29654758	35.6511209	-13.3813139	0	-12.4777106	0.27978417	-2.278911	-23.17235635	0.37211294	-2.42134294	-20.49963074	0.68026722	-2.42134294	-14.26077544	0.68026722	-1.99404713	-11.58680206	0.57053587	-1.85161519	-7.12976384	0.43338567	-1.70918325	-89.12703903	3.16497443	-12.67461933	0	0	-28.41115945	62.89109127	-44.91959042	35.79449308	-52.42836839	-93.85280727	125.72286788	63.21140933	0	4.99766463	34.71688618	-26.90351979	137.52580081	149.97709074	54.51351836	0	4.99766463
1.4827586	-100.0753423	18.09313681	172.04690005	4.94507679	-0.03631588	-1.01121165	-13.03248915	29.94108941	-6.87191842	66.10337689	1.15372157	149.48657585	-19.92649707	0	-8.80020974	-37.49922591	-16.67153332	74.85841899	1.30652588	36.73048488	-11.94159681	0	-12.53174487	0.44371835	-2.17406769	-23.27270339	0.59014541	-2.30994692	-20.58840364	1.0788568	-2.30994692	-14.32253121	1.0788568	-1.90230923	-11.63697828	0.90483046	-1.76643	-7.16063902	0.68731973	-1.63055077	-89.51300041	5.01943073	-12.09151227	0	0	-28.40042246	62.29594799	-44.9199012	36.94075967	-52.17422784	-92.94695298	125.88932378	63.23196681	0	4.99773072	34.11086131	-26.96277802	133.65957047	149.97713121	54.43582075	0	4.99773072
1.5172414	-100.49382969	20.36366661	174.04362443	4.95898014	-0.02869017	-1.00745046	-14.7518682	29.91417644	-11.2526248	64.35152641	1.12314601	145.85622784	-19.94564822	0	-8.15257805	-40.65309321	-15.76113577	75.94704754	1.32552604	36.26012675	-11.68771239	0	-12.69877515	0.81172848	-1.91526385	-23.58289533	1.07959888	-2.03496784	-20.8628177	1.97363663	-2.03496784	-14.51343012	1.97363663	-1.67585587	-11.79208261	1.65527672	-1.55615188	-7.25608012	1.25736742	-1.43644789	-90.70608103	9.18243494	-10.65212296	0	0	-28.37654332	61.03354803	-44.92132178	38.24751086	-53.64197933	-92.07357127	125.70969952	63.2713343	0	4.99781026	34.26911141	-26.38661626	129.40138018	149.97606751	54.62190422	0	4.99781026
1.5517241	-101.13596614	22.69716115	176.56078252	4.96120057	-0.0234485	-0.99426203	-16.4810306	29.80983127	-16.38763914	63.34659457	1.10560665	142.23798119	-19.95812142	0	-6.58330905	-43.84162478	-13.67269698	77.2718311	1.34864787	35.53644269	-11.97991859	0	-12.83268499	1.25436219	-1.61927997	-23.8315793	1.66830171	-1.72048497	-21.08281818	3.04985623	-1.72048497	-14.66647568	3.04985623	-1.41686997	-11.91643129	2.55789538	-1.31566498	-7.33259621	1.94300703	-1.21445998	-91.66258564	14.18959597	-9.00594942	0	0	-28.33748429	59.51456638	-44.92260898	38.94887578	-56.04116843	-91.6337303	125.49468858	63.41920891	0	4.99790235	34.67436101	-25.58597289	124.91653435	149.97392425	55.1790011	0	4.99790235
1.5862069	-101.3963162	22.90080696	177.37508822	4.95253625	-0.02434394	-0.98256472	-16.12984009	29.8088136	-16.31037145	64.60906698	1.12764095	144.03255357	-19.95975205	0	-5.49030437	-43.97087297	-12.20585452	77.92309381	1.36001455	34.76991534	-12.874082	0	-12.83545007	1.33456022	-1.59781911	-23.83671433	1.77496509	-1.6976828	-21.08736093	3.24484972	-1.6976828	-14.66963589	3.24484972	-1.39809172	-11.91899894	2.7214352	-1.29822802	-7.33417617	2.06723378	-1.19836433	-91.68233633	15.09681211	-8.88659052	0	0	-28.31727414	58.96908842	-44.92298837	38.4767527	-55.95293108	-92.0935114	126.05536831	63.51703414	0	4.99794258	35.05084924	-25.69722241	123.78896809	149.97235764	55.56098418	0	4.99794258
1.6206897	-101.47430769	21.3672278	176.79261371	4.94074695	-0.02776603	-0.97519651	-14.6477819	29.9053187	-12.01636114	67.24649891	1.17367282	149.91922785	-19.95422265	0	-5.55934339	-41.84732671	-12.18615801	77.76916583	1.357328	34.24931313	-13.84329603	0	-12.78200767	1.10338408	-1.83553675	-23.73746644	1.46750083	-1.9502578	-20.9995604	2.68276805	-1.9502578	-14.60855656	2.68276805	-1.60609466	-11.86937232	2.25002082	-1.49137361	-7.30363918	1.70914194	-1.37665257	-91.30060257	12.4817014	-10.20870477	0	0	-28.3265107	59.35811383	-44.92279178	37.68946843	-53.63522122	-92.78978692	127.26856522	63.6651219	0	4.99801404	35.61908839	-26.38333128	127.52917488	149.97193985	56.50365656	0	4.99801404
1.6551724	-101.72001551	19.71416265	176.10870402	4.93051114	-0.02892833	-0.96949581	-14.04309002	29.93180218	-7.53247688	69.71581851	1.21677057	155.40374897	-19.94498851	0	-6.38719387	-40.01756782	-13.51748049	77.23898342	1.34807457	34.58728141	-13.89397096	0	-12.73872913	0.85073669	-2.12686415	-23.65709387	1.1314798	-2.25979316	-20.92845809	2.06848119	-2.25979316	-14.55909352	2.06848119	-1.86100613	-11.82918387	1.73482226	-1.72807712	-7.27890983	1.31779113	-1.59514811	-90.99146832	9.62370358	-11.82898035	0	0	-28.33054679	59.51718892	-44.92236486	37.51467964	-51.54520875	-92.77547986	128.5176378	63.84854223	0	4.99808727	36.32948756	-26.49272747	135.34457497	149.97147162	57.36164512	0	4.99808727
1.6896552	-102.05880106	18.4206869	175.54139017	4.92218815	-0.02846176	-0.96585414	-14.42440217	29.93813459	-3.66801014	71.6058829	1.24975842	159.49934608	-19.93117918	0	-7.52158454	-39.05444649	-15.78566731	76.865897	1.34156299	35.3113811	-13.31059164	0	-12.70234421	0.665288	-2.34937682	-23.58952343	0.88483303	-2.49621287	-20.8686813	1.61758123	-2.49621287	-14.5175092	1.61758123	-2.05570472	-11.79539683	1.35665528	-1.90886866	-7.25811948	1.03053111	-1.76203261	-90.73157446	7.52587087	-13.06652905	0	0	-28.32811468	59.5175234	-44.9217549	37.43004342	-50.81220561	-92.49509988	129.52904959	64.01510765	0	4.9981439	36.8102257	-25.97644567	143.90151295	149.97094725	58.01678879	0	4.9981439
1.7241379	-102.30379402	17.46609021	175.33021546	4.91502193	-0.02874149	-0.9646399	-15.20469512	29.93569332	-0.88868551	72.8383406	1.27126887	162.28317156	-19.91315857	0	-7.9926402	-38.47816936	-17.13401049	77.06885979	1.34510535	35.45438796	-13.0019549	0	-12.66685519	0.56373575	-2.5483501	-23.52361677	0.74976855	-2.70762198	-20.81037639	1.3706671	-2.70762198	-14.47694879	1.3706671	-2.22980634	-11.76244173	1.14956994	-2.07053446	-7.23784105	0.87322668	-1.91126257	-90.47807992	6.37709154	-14.17315874	0	0	-28.32278159	59.47342453	-44.9211106	37.51269817	-51.11004803	-91.92965926	130.48993874	64.34140217	0	4.99825613	36.68612203	-25.33878271	151.22310198	149.97106966	57.54123856	0	4.99825613
1.7586207	-102.55114787	16.70262173	175.27882966	4.91069387	-0.02994056	-0.9667665	-16.30580827	29.92501978	1.20092609	73.36622505	1.28048219	163.9886135	-19.88548872	0	-8.18261695	-38.04309308	-17.8316527	77.5122637	1.35284421	35.17233713	-12.99302098	0	-12.65020729	0.48981139	-2.77152328	-23.49269995	0.65144915	-2.94474348	-20.78302555	1.19092741	-2.94474348	-14.45792191	1.19092741	-2.42508287	-11.74698249	0.99882338	-2.25186266	-7.22832844	0.75871784	-2.07864246	-90.35916562	5.54084439	-15.41438102	0	0	-28.31048964	59.28208108	-44.92031751	38.25320343	-51.48282737	-90.70163111	131.50283806	64.49364472	0	4.99829288	35.96838611	-25.33532874	155.80361154	149.97142334	57.75093619	0	4.99829288
1.7931034	-102.91686207	15.94231459	175.55045962	4.90846477	-0.03089467	-0.97020578	-17.6451832	29.89845051	2.63183557	73.21687912	1.27787561	164.71129256	-19.83559471	0	-8.16325351	-37.61162144	-17.88761474	78.09529238	1.36301998	34.96610403	-12.85194044	0	-12.64943542	0.44244568	-3.0339309	-23.49126651	0.58845275	-3.22355158	-20.78175745	1.07576241	-3.22355158	-14.45703974	1.07576241	-2.65468954	-11.74626573	0.90223522	-2.46506886	-7.2278874	0.68534835	-2.27544818	-90.35365225	5.00503397	-16.87381349	0	0	-28.27878809	58.55809813	-44.91995718	39.27451667	-51.92191216	-89.23393172	132.05770474	64.65219328	0	4.9983263	35.33055757	-25.25107443	160.34468434	149.97052352	57.98343402	0	4.9983263
1.8275862	-103.56441188	15.29286003	176.11579	4.90592699	-0.03163739	-0.97176761	-19.26969662	29.8514803	3.48992535	72.67209174	1.26836728	164.65890334	-19.74453474	0	-8.28264359	-37.35237362	-17.72116736	78.76714083	1.37474595	35.05524817	-12.37736202	0	-12.68121339	0.4371968	-3.27228526	-23.55028138	0.58147175	-3.47680308	-20.83396547	1.06300031	-3.47680308	-14.49335878	1.06300031	-2.8632496	-11.77577475	0.89153172	-2.65873177	-7.24604533	0.67721785	-2.45421394	-90.5806391	4.94565769	-18.1994689	0	0	-28.21168996	57.16680895	-44.92009998	40.34627963	-53.31180193	-87.75021701	131.68562266	64.83219329	0	4.99835374	35.09889215	-24.23058811	166.92396486	149.96761964	58.69904564	0	4.99835374
1.862069	-104.27386301	14.54649854	176.61353857	4.90185006	-0.03363652	-0.97289419	-20.70200679	29.7731516	4.22721603	72.41240466	1.26383488	164.74066138	-19.53411813	0	-8.40718834	-36.93746746	-17.34810452	79.38843248	1.38558953	35.13732085	-11.71528967	0	-12.70237526	0.4260438	-3.467449	-23.58958109	0.56663825	-3.68416456	-20.86873231	1.03588289	-3.68416456	-14.51754468	1.03588289	-3.03401788	-11.79542566	0.86878852	-2.81730231	-7.25813722	0.65994185	-2.60058675	-90.73179621	4.81949267	-19.28491111	0	0	-28.07274736	55.56838089	-44.92015095	41.01539722	-55.45643738	-86.44641915	131.17819249	65.03988924	0	4.99838355	34.86863023	-21.79550408	178.32525944	149.96191649	60.12763419	0	4.99838355
